Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Dimensions,Manufacturer
https://amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-266,Mammon Women's Tote Bag,₹264,3.6 out of 5 stars,"2,749 ratings","   Material: PU    Closure Type: No Closure    Strap Type: Shoulder    Outer Material Type: Polyurethane; Occasion Type: Casual    
",B07LBC7Z59,35 x 35 x 10 cm; 700 Grams,Retail Studio
https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzczNzY5ODk4MTYyNTk3OjE2OTI2NTg0NTc6c3BfbXRmOjMwMDAzNjc3NDk4OTQzMjo6MDo6&url=%2FCollege-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFHG928Z%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658457%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish etc",₹799,,,"   Care Instructions: Hand Wash Only    Care Instructions: Wipe with Dry Cloth    Outer Material: Polyester : Color: Black; Number of Compartments: 2, : Water bottle/umbrella pouch    Compatibility: Yes, Laptop Size: 15 inches Water Proof & padded shoulder straps for comforts    Perfect for business trips or weekend getaways    Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid    
",B0CFHG928Z,30 x 30 x 50 cm,SAMRAT CYCLE MART
https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzczNzY5ODk4MTYyNTk3OjE2OTI2NTg0NTc6c3BfbXRmOjMwMDAzNjc3NDk4OTEzMjo6MDo6&url=%2FPhil-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFL3HHF6%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658457%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"m Phil College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish etc",₹795,,,"   Care Instructions: Hand Wash Only    Care Instructions: Wipe with Dry Cloth    Outer Material: Polyester : Color: Black; Number of Compartments: 2, : Water bottle/umbrella pouch    Compatibility: Yes, Laptop Size: 15 inches Water Proof & padded shoulder straps for comforts    Perfect for business trips or weekend getaways    Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid    
",B0CFL3HHF6,30 x 30 x 50 cm,SAMRAT CYCLE MART
https://amazon.in/Anti-Theft-Lightweight-15-6-inch-Multi-pockets-Water-resistant/dp/B0BRZ7RQCF/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-269,"Arctic Hunter Slim Backpack Business Anti-Theft Laptop Bag for Men Lightweight Padded Backpack for 15.6-inch Laptop and iPad Multi-pockets Outdoor Medium Water-resistant Bag with USB Port for Office Travel College, Black","₹2,374",4.5 out of 5 stars,87 ratings,"   Care Instructions: Hand Wash Only    [Multiple Pockets]-- Arctic Hunter original bag,100% guarantee, two-year warranty.1 Main Compartment with 7 inner pockets,includes 1 padded laptop pocket and 1 padded iPad pocket.1 front hidden compartment is anti-theft and large.2 sealed side pockets for umbrella and water bottle, these pockets is suitable for cell phone, 12-15.6 inch laptops, Ipad, books, magazines, pens, keys, wallets, clothes, bottles, folding umbrellas, etc. It makes your items organized and easier to find.    [Water-resistant & Durable] -- This Laptop backpack is made of sturdy water-resistant polyester fabric with double metal zippers. The polyester fabric is soft yet solid, which makes the backpack scratch-resistant, anti-tear and water resistant. Ensure safe and long-lasting use. Perfect for business trips, weekend getaways, shopping, professional office work and other outdoor activities.    [Ergonomics & Multifunction] -- The padded and breathable mesh back panel and the comfortable breathable mesh shoulder straps with abundant sponge pad help relieve stress from your shoulder. There is a suitcase strap in the back, which can be placed in the suitcase when traveling on business, and there is also an anti-theft pocket for storing important things in the anti-theft pocket.    [USB Port Design] -- There is a USB port on the side of the backpack. Easily charge your phone, tablet and other devices without opening your backpack, and enjoy those moments of life listening to your favorite music or taking photos.    [Multipurpose & Light-weight] -- This Backpack can be used as Laptop backpack, 15.6 inch portable backpack, college backpack, high school student backpack, travel backpack, night travel backpack, business laptop, men's and women's backpack, the weight is 800g, adopts lightweight and durable material, you are easy to carry it. Perfect for everyday use.    
",B00478,13 x 35 x 47 cm; 800 Grams,B0BRZ7RQCF
https://amazon.in/Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-270,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,₹839,4.2 out of 5 stars,"2,342 ratings","   Style - Brown colour backpack for men made of PU leather for stylish office use as well as for trendy college students. Huge compartment size that can fit upto a 15 inch laptop with easeMultiple pockets for other accessories and water bottle    USB Charging - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging    Capacity: 30 liters; Weight: 650 grams; Dimensions: 30 cms x 20 cms x 44 cms (LxWxH)    The leather is also water resistantInner fabric lining ensured to have a soft touch feel. We use quality zips and accessories that have a long life    Warranty- Fur Jaden Bags, 10 days no question asked replacement guarantee from the date of delivery6 Month manufacturer warranty against defects only. We do not provide free Power Bank with this Bag    Style - Brown colour backpack for men made of PU leather for stylish office use as well as for trendy college students. Huge compartment size that can fit upto a 15 inch laptop with ease. Multiple pockets for other accessories and water bottle    
",Fur Jaden,No,17 December 2018
https://amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-271,"WALKENT Premium 15.6 Inch Laptop Bag Anti-Theft, Waterproof Backpack, External USB, Trolley Strap,Multiple Pockets, Cushioned Strap, Bags for Office College - Craft (27ltr)","₹2,490",4.1 out of 5 stars,433 ratings,"   WALKENT Craft Laptop Bag lets you stay organized and keep your belongings safe with multiple compartments, including anti-theft pockets and cushioned laptop compartments    Carry the Walkent Craft laptop backpack in three ways: as a school bag, handbag, or suitcase. Waterproof and scratch resistant outer ensures your gadgets and stuff stay safe and dry    Organize you bags with easy and with the 180 degrees openable bag    Charge your devices on the go with the external USB port, making it the perfect travel companion    Experience ultimate comfort with cushioned and padded shoulder straps and back, perfect for extended use    
› See more product details ",,,
https://amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-272,COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre College Bag,"₹1,409",4.2 out of 5 stars,"1,422 ratings","   MADE IN INDIA : We Made this Elegant Laptop Bag in Our own Factory located in Mumbai. We offer 1 Year Manufacturer Warranty FREE NO-TOUCH DOOR OPENER: This Door Opener Keychain can be used to avoid touching surfaces contactless. Use it on door handles, ATM keypads, elevators, retail checkout payment pads etc<br>; Closure Type: Zipper Snap; Pattern Name: Solid; Age Range Description: Adult<br>; Pattern Name: Solid; Age Range Description: Adult; Closure Type: Zipper Snap<br><br> <br>    Water Resistance Level: Water Resistant; Warranty Description: Cosmus Branded Backpack Comes With One Year Manufacturer Warranty.; Compartment Description: Up To 15 Inches; Strap Type: Adjustable Handle; Style Name: Casual Backpack<br><br> <br>    Special Features: Usb Port; Lining Description: Polyester; Material Type: Polyester <br>    
",B08D7D21FV,32.5 x 16.25 x 46.25 cm; 590 Grams,COSMUSBAGS PVT.LTD.
https://amazon.in/BAGELLO-Waterproof-Bag-Backpack-Compartment/dp/B0BYD4V5DW/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-273,BAGELLO Waterproof Laptop College School Office Bag Backpack for Men Women Boys Girls with 15.6 inch Padded Laptop Compartment & Rain Cover (Black),₹596,4.0 out of 5 stars,2 ratings,"   Care Instructions: Hand Wash Only    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    Spacious main compartment to hold standard-sized textbooks, binders, and folders    Padded back panel and adjustable shoulder straps for added comfort during long school days    Sturdy top handle for easy carrying    
",B0BYD4V5DW,18 x 13 x 3 cm; 250 Grams,BAGELLO
https://amazon.in/Professional-Organizer-Waterproof-Compartment-Accessories/dp/B0C7VJ1LFG/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-274,VIULVUK Professional Large Makeup Kit Organizer for Girls | Waterproof Cosmetic Bags with Big Compartment | Wash Bag & Travel Toiletry Pouch for Women's Skincare Accessories Storage (Grey Flamingo),₹209,3.8 out of 5 stars,6 ratings,"   🧡Superior Material🧡 Our cosmetic bag is made of high quality waterproof Nylon cloth with durable handle, exquisite flamingo printing pattern, two-way metal zipper, every detail is exquisitely made to give you a very good using experience.    🧡Large Capacity🧡 The size is 22x16x16CM. The makeup bag have enough space to storage your makeups and cosmetic accessories, like lipstick, makeup brushes, eye shadow, makeup palettes etc.    🧡Unique Design🧡 The portable travel makeup bag, main big compartment, a mesh zipper pocket, smooth zipper, open and close faster.    🧡Easy to Use🧡 The travel wash bag is very light; there is an elastic handle for easy holding; and it can be foldable which you can easily take it to everywhere.    🧡Wide Application🧡 Ideal for travel, business trip, vacation, gym, camping, home use and outdoor activity; The vanity bag not only can storage your cosmetics, but also jewelry, electronic accessories, essential oil, toiletries, shaving kit, digital cameras, and is a good helper for makeup lovers and travelers.    
",B0C7VJ1LFG,22 x 16 x 16 cm; 110 Grams,Viulvuk
https://amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-275,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags,₹754,3.4 out of 5 stars,68 ratings,"   Care Instructions: Hand Wash Only    2 Main Compartments -Laptop Compatible -Side Fabric Pocket - Shouilder Strap Reinforcement    
",B09ZV86P4S,32 x 18 x 46 cm; 410 Grams,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://amazon.in/Martucci-Unisex-Waterproof-Backpack-Airport/dp/B088BNVPD6/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-276,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Airport Blue),₹549,3.9 out of 5 stars,"7,766 ratings","   Durability & Design: 30 L Laptop Backpack 2 Large Compartments, 1 Easy access front Pocket with 2 Mesh Side Bottle Pocket. Fabric: Light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women.<br> <br>    FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night.<br> <br>    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.<br> <br>    FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 18 inch X 13 inch X 7.5 inch.<br> <br>    Age Range Description: Kid; Compartment Description: Up To 17 Inches; Warranty Description: Warranty Type: Manufacturer; Special Features: Back Padding; Pattern Name: Self Design <br>    
",B088BNVPD6,13 x 7 x 20 cm; 350 Grams,Martucci
https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzczNzY5ODk4MTYyNTk3OjE2OTI2NTg0NTc6c3BfYnRmOjMwMDAyODU3MTkxODUzMjo6MDo6&url=%2FBaywatch-Laptop-Backpack-College-Students%2Fdp%2FB0C81CQ4PS%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658457%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Baywatch Laptop Backpack for Men Women Boys Girls/Office School College Teens & Students,₹490,,,"   It has 2 main compartments & 1 zippered compartment.    it is compatible for upto 24.6 inches laptops    It has padded laptop sleeve    
",AF-BW-BP23-BLU,45.72 x 17.78 x 45.72 cm,B0C81CQ4PS
https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzczNzY5ODk4MTYyNTk3OjE2OTI2NTg0NTc6c3BfYnRmOjIwMTI5NTg2ODY0Mzk4OjowOjo&url=%2FMedium-Backpack-LIGHTWEIGHT-BACKPACK-COLLEGE%2Fdp%2FB09YM64X3T%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658457%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Medium 35L Backpack Laptop Backpack UNISEX LIGHTWEIGHT BACKPACK FOR COLLEGE & OFFICE,₹499,4.4 out of 5 stars,7 ratings,"   Care Instructions: Hand Wash Only    WATERPROOF    
",B09YM64X3T,33.02 x 15.24 x 49.53 cm; 300 Grams,Bluecraft Hyderabad Telangana 8008355628
https://amazon.in/sspa/click?ie=UTF8&spc=MToxODM5NDgwMTI4MDc1NTk3OjE2OTI2NTg1NTk6c3BfYXRmX25leHQ6MzAwMDM2Nzc0OTg5MjMyOjowOjo&url=%2FPhil-Backpack-Separate-Compartment-Multipurpose%2Fdp%2FB0CFJMGZJK%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658559%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"m Phil Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",₹759,,,"   Care Instructions: Hand Wash Only    Care Instructions: Wipe with Dry Cloth    Outer Material: Polyester : Color: Black; Number of Compartments: 2, : Water bottle/umbrella pouch    Compatibility: Yes, Laptop Size: 15 inches Water Proof & padded shoulder straps for comforts    Perfect for business trips or weekend getaways    Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid    
",B0CFJMGZJK,30 x 30 x 50 cm,SAMRAT CYCLE MART
